date,obs,sim,bf
1987-07-14 00:00:00 +0000 UTC,0.0014648531994452898,0.001071187114211585,0.0006748294616596303
1987-07-15 00:00:00 +0000 UTC,0.0019891164575126506,0.001925485167796315,0.0007077059723486482
1987-07-16 00:00:00 +0000 UTC,0.0022255489312573897,0.0018695151050328318,0.0007387372273767307
1987-07-17 00:00:00 +0000 UTC,0.001762963768426727,0.0015216462634983358,0.0007680267951695666
1987-07-18 00:00:00 +0000 UTC,0.001426304527783497,0.001231047126907648,0.0007956724311812192
1987-07-19 00:00:00 +0000 UTC,0.0013877557335784654,0.0009886389741314882,0.0007601166269443312
1987-07-20 00:00:00 +0000 UTC,0.0012335606793015777,0.001002863145835344,0.0007882062359443169
1987-07-21 00:00:00 +0000 UTC,0.0011667427530070913,0.001556797007358662,0.0008147192630950004
1987-07-22 00:00:00 +0000 UTC,0.0009945582287563253,0.001265873010024883,0.0008397441970018143
1987-07-23 00:00:00 +0000 UTC,0.0007272867686648566,0.0010229021771743234,0.0007985524319403278
1987-07-24 00:00:00 +0000 UTC,0.0005576722212146042,0.0008628697516399623,0.0007772636377862289
1987-07-25 00:00:00 +0000 UTC,0.00047286491685366827,0.0008593852432944813,0.0007412935776395627
1987-07-26 00:00:00 +0000 UTC,0.00041632671394637767,0.0007896857572352628,0.0007009193903467899
1987-07-27 00:00:00 +0000 UTC,0.0003854876969638382,0.0007354659936588607,0.0006615789784298706
1987-07-28 00:00:00 +0000 UTC,0.0003546486799812988,0.0006921799616325746,0.0006244466207216201
1987-07-29 00:00:00 +0000 UTC,0.00033408932511433593,0.0006533300665001397,0.0005893983860492102
1987-07-30 00:00:00 +0000 UTC,0.00032894949405654766,0.0006523677171242739,0.0006053613463519557
1987-07-31 00:00:00 +0000 UTC,0.0003212397474698652,0.0007179721633634733,0.0005713843084042911
1987-08-01 00:00:00 +0000 UTC,0.00031353000088318276,0.0005978133851945867,0.0005393142952685904
1987-08-02 00:00:00 +0000 UTC,0.0003443690178657222,0.0005642599906860299,0.0005090442716100182
1987-08-03 00:00:00 +0000 UTC,0.00048571449449813904,0.0006969409122433634,0.0005512257862069031
1987-08-04 00:00:00 +0000 UTC,0.0005936510386191223,0.0011891951089841432,0.0005910397843926639
1987-08-05 00:00:00 +0000 UTC,0.0005037039338362077,0.000930778653064621,0.0006086739749863602
1987-08-06 00:00:00 +0000 UTC,0.000421466545004166,0.0007244801360904588,0.0005745110095600154
1987-08-07 00:00:00 +0000 UTC,0.0003752080348482616,0.000601084710246574,0.0005422655044731697
1987-08-08 00:00:00 +0000 UTC,0.0003854876969638382,0.0005898471889183859,0.0005427331622987584
1987-08-09 00:00:00 +0000 UTC,0.0004394559843422347,0.0006405824647027802,0.0005389606021602662
1987-08-10 00:00:00 +0000 UTC,0.0006450494104686246,0.0007256554829949526,0.0005794630067437911
1987-08-11 00:00:00 +0000 UTC,0.0007324265997226449,0.0010224841624244868,0.0006176921381066204
1987-08-12 00:00:00 +0000 UTC,0.0006013607852058047,0.000845759255419789,0.0006036927129853242
1987-08-13 00:00:00 +0000 UTC,0.00048314457896924486,0.0006672752973073049,0.0005698093302066927
1987-08-14 00:00:00 +0000 UTC,0.00040347713630190695,0.0005961655572195004,0.0005378277156684728
1987-08-15 00:00:00 +0000 UTC,0.0003674982576257695,0.0005627046501384579,0.0005076411290707399
1987-08-16 00:00:00 +0000 UTC,0.0003495088489235105,0.0005311217990590203,0.0004791488211125707
1987-08-17 00:00:00 +0000 UTC,0.00034693893339461635,0.0005278299335758332,0.0004886789711943973
1987-08-18 00:00:00 +0000 UTC,0.0003392291868079339,0.0005944520216334839,0.000489177906589049
1987-08-19 00:00:00 +0000 UTC,0.00031353000088318276,0.0005599837915196889,0.0004617218815298078
1987-08-20 00:00:00 +0000 UTC,0.0002981104770740082,0.0004830785811857542,0.00043580687723601794
1987-08-21 00:00:00 +0000 UTC,0.0002826909839006433,0.00045596489217411795,0.00041134640103459826
1987-08-22 00:00:00 +0000 UTC,0.0002878308149584316,0.0004418069469331277,0.00040396347222617377
1987-08-23 00:00:00 +0000 UTC,0.00026727146009146874,0.00045037062477959916,0.0003821536118076385
1987-08-24 00:00:00 +0000 UTC,0.00025699179797589216,0.0004074140228768102,0.0003690756285380725
1987-08-25 00:00:00 +0000 UTC,0.0002567348094865837,0.000400588742876237,0.00034836056849671756
1987-08-26 00:00:00 +0000 UTC,0.00024902504758199644,0.0003644738010095648,0.0003288081799495945
1987-08-27 00:00:00 +0000 UTC,0.00023720342389475948,0.00034401702714638584,0.0003103532057842064
1987-08-28 00:00:00 +0000 UTC,0.00024311423573837796,0.00032470842798254073,0.0002929340515655646
1987-08-29 00:00:00 +0000 UTC,0.00027755115284285503,0.00033815027062399485,0.00031998720735908204
1987-08-30 00:00:00 +0000 UTC,0.00029040073048732575,0.00040982440888438136,0.0003020273267807709
1987-08-31 00:00:00 +0000 UTC,0.0003109600853542886,0.0003334894769860599,0.00030910101225655357
1987-09-01 00:00:00 +0000 UTC,0.00033408932511433593,0.0004179680771269509,0.00036250471629677085
1987-09-02 00:00:00 +0000 UTC,0.0003263795785276535,0.0005089316705204708,0.00034485588473204346
1987-09-03 00:00:00 +0000 UTC,0.0002621316290336805,0.0003654605702000621,0.0003255002031170437
1987-09-04 00:00:00 +0000 UTC,0.00022615278099335272,0.0003405560416077119,0.0003072308953392551
1987-09-05 00:00:00 +0000 UTC,0.0002055934414442947,0.00032144169673131425,0.00028998698663490295
1987-09-06 00:00:00 +0000 UTC,0.00017989425551954354,0.0003034001802162315,0.000273710924562888
1987-09-07 00:00:00 +0000 UTC,0.00013877557642142752,0.0002863712775638614,0.00025834838692052474
1987-09-08 00:00:00 +0000 UTC,0.00012335606027120537,0.00027081780066532497,0.00024456184180674916
1987-09-09 00:00:00 +0000 UTC,0.00011821622921341707,0.0002849475742047553,0.0002690771259896523
1987-09-10 00:00:00 +0000 UTC,0.00011693127144897,0.0003474973564508528,0.0002539746689601552
1987-09-11 00:00:00 +0000 UTC,0.00011307639049667636,0.00026572213197236736,0.00023971986558196315
1987-09-12 00:00:00 +0000 UTC,0.00010279672072214735,0.00026638466620697277,0.00024765991483612613
1987-09-13 00:00:00 +0000 UTC,0.00010331070535971666,0.0002970462253706936,0.00023516182135489128
1987-09-14 00:00:00 +0000 UTC,0.00010793655177993564,0.0002778893047097251,0.00026238677367197515
1987-09-15 00:00:00 +0000 UTC,0.00016447474702827383,0.00034426203174117763,0.0002476598251812224
1987-09-16 00:00:00 +0000 UTC,0.00015419508491269722,0.00025911519845856206,0.00023375945422261473
1987-09-17 00:00:00 +0000 UTC,0.00013877557642142752,0.0002515885057157711,0.0002302767010122438
1987-09-18 00:00:00 +0000 UTC,0.00012849589898794608,0.00030243901437169854,0.0002790015737183795
1987-09-19 00:00:00 +0000 UTC,0.00017989425551954354,0.000409227646928978,0.0002784012087178597
1987-09-20 00:00:00 +0000 UTC,0.00024414220501351656,0.00036459159679575983,0.0003277882935063371
1987-09-21 00:00:00 +0000 UTC,0.00030839016982539444,0.0005041946709082982,0.0003768099024296924
1987-09-22 00:00:00 +0000 UTC,0.0003854876969638382,0.0006039553709591927,0.0004264133183532821
1987-09-23 00:00:00 +0000 UTC,0.0004240364605330601,0.0007502711226485734,0.00045108093236954255
1987-09-24 00:00:00 +0000 UTC,0.0003649283420968754,0.0005557910087129333,0.00042576317125223934
1987-09-25 00:00:00 +0000 UTC,0.00032894949405654766,0.0004482836950355678,0.00040574944025725373
1987-09-26 00:00:00 +0000 UTC,0.0003109600853542886,0.0004312161058040003,0.000382975993931447
1987-09-27 00:00:00 +0000 UTC,0.00030839016982539444,0.00040069034450701833,0.0003614807498804864
1987-09-28 00:00:00 +0000 UTC,0.00035978851103908707,0.0004412477445751856,0.00041194454316547947
1987-09-29 00:00:00 +0000 UTC,0.0004882844100270331,0.0006039191562177669,0.0004032042541120171
1987-09-30 00:00:00 +0000 UTC,0.0005653819678012866,0.0004879747719883637,0.00043731461169735944
1987-10-01 00:00:00 +0000 UTC,0.0006219201707085772,0.0005976263122041473,0.00047072514976287177
1987-10-02 00:00:00 +0000 UTC,0.0006733184812864601,0.0005986373774945588,0.0004527584814687459
1987-10-03 00:00:00 +0000 UTC,0.0005962209541480164,0.0004974339952364459,0.0004399131963253722
1987-10-04 00:00:00 +0000 UTC,0.0005319730046540434,0.0004819409356687994,0.0004152222452838178
1987-10-05 00:00:00 +0000 UTC,0.0004908543255559274,0.0004344281290370696,0.00039191712005614854
1987-10-06 00:00:00 +0000 UTC,0.00044973564645781126,0.0004100450376573903,0.0003699200385762465
1987-10-07 00:00:00 +0000 UTC,0.00046258522410228204,0.0004188908186044508,0.0003929181447012238
1987-10-08 00:00:00 +0000 UTC,0.0005653819678012866,0.0005684610566669175,0.00044161745539538617
1987-10-09 00:00:00 +0000 UTC,0.0006347697483530479,0.0007185122869623146,0.0004554219011258937
1987-10-10 00:00:00 +0000 UTC,0.0005885112075613339,0.0005438726387780381,0.00043097120205840976
1987-10-11 00:00:00 +0000 UTC,0.0005371128357118316,0.0004528217227139206,0.00040678213717190525
1987-10-12 00:00:00 +0000 UTC,0.0005345429201829375,0.0004255976282207597,0.0003839507288000098
1987-10-13 00:00:00 +0000 UTC,0.0004908543255559274,0.0004063721795660999,0.0003688041115928607
1987-10-14 00:00:00 +0000 UTC,0.00046772508579588,0.0003969099004405101,0.00034810429094795297
1987-10-15 00:00:00 +0000 UTC,0.0004548754775155996,0.0003642056694793095,0.00032856628645764485
1987-10-16 00:00:00 +0000 UTC,0.0004394559843422347,0.00034376394499983063,0.0003101248890169763
1987-10-17 00:00:00 +0000 UTC,0.000444595815400023,0.0003244695505448742,0.00029271854950398265
1987-10-18 00:00:00 +0000 UTC,0.0005114136804228902,0.00035221585146992193,0.0003394127398024949
1987-10-19 00:00:00 +0000 UTC,0.0005191234270095726,0.00046401204853246123,0.0003203625648785655
1987-10-20 00:00:00 +0000 UTC,0.0005114136804228902,0.000341984322982363,0.0003117263900627161
1987-10-21 00:00:00 +0000 UTC,0.000508843764893996,0.0003723796016217031,0.00033559073902189395
1987-10-22 00:00:00 +0000 UTC,0.0005165535114806784,0.00042401593942836347,0.00031888114670179565
1987-10-23 00:00:00 +0000 UTC,0.0005448225822985141,0.0003817632717838889,0.0003620560180721334
1987-10-24 00:00:00 +0000 UTC,0.0006399095794108363,0.0004849674009636667,0.0003428377364488287
1987-10-25 00:00:00 +0000 UTC,0.0008300835123638612,0.000497211197632454,0.0003943479037361321
1987-10-26 00:00:00 +0000 UTC,0.0009148907860889874,0.0009045087368270696,0.00044296696652996537
1987-10-27 00:00:00 +0000 UTC,0.0008403631744794378,0.0006749480648818292,0.00044298722372339
1987-10-28 00:00:00 +0000 UTC,0.000809524188132708,0.000567973362698574,0.0004888763136986502
1987-10-29 00:00:00 +0000 UTC,0.0007941046336877238,0.000680107549628001,0.00047701789029598867
1987-10-30 00:00:00 +0000 UTC,0.0007247168531359625,0.0005306752153025282,0.00045671847676195554
1987-10-31 00:00:00 +0000 UTC,0.0006424794949397304,0.0005105844752042951,0.00046071327619238604
1987-11-01 00:00:00 +0000 UTC,0.0006476193259975187,0.000533138850095037,0.00043485488175984725
1987-11-02 00:00:00 +0000 UTC,0.0005679518833301807,0.0004549688626543559,0.0004104478380853221
1987-11-03 00:00:00 +0000 UTC,0.0005936510386191223,0.00046006004612429593,0.00042947747962649054
1987-11-04 00:00:00 +0000 UTC,0.0007247168531359625,0.0005549953546871517,0.0004508074170996012
1987-11-05 00:00:00 +0000 UTC,0.000860922498710591,0.0005913963375016281,0.0004823037532617214
1987-11-06 00:00:00 +0000 UTC,0.000889191630800046,0.0006704966579744087,0.000525986129471485
1987-11-07 00:00:00 +0000 UTC,0.0009251704482045641,0.0007435818363383088,0.000515471003928707
1987-11-08 00:00:00 +0000 UTC,0.0008043843570749198,0.0006465428752661879,0.000557291806152416
1987-11-09 00:00:00 +0000 UTC,0.0014391540441563483,0.0009653557570400252,0.000596765337621691
1987-11-10 00:00:00 +0000 UTC,0.0024414220807709754,0.001304628372835608,0.0006340233432984088
1987-11-11 00:00:00 +0000 UTC,0.00181436207900461,0.0010330057207648556,0.0006645282129743691
1987-11-12 00:00:00 +0000 UTC,0.00143401421309856,0.0008092842795803087,0.0006272303239604962
1987-11-13 00:00:00 +0000 UTC,0.0012489801724749428,0.0006644110130952831,0.0006032453656933377
1987-11-14 00:00:00 +0000 UTC,0.0011436134519754247,0.0006505039229889924,0.0005693870911182731
1987-11-15 00:00:00 +0000 UTC,0.0010716558171663885,0.0005957237876869862,0.0005374291755387273
1987-11-16 00:00:00 +0000 UTC,0.0009431599181784424,0.0005622876757473264,0.0005072649577512821
1987-11-17 00:00:00 +0000 UTC,0.000860922498710591,0.0005307282281355796,0.0004787937631120804
1987-11-18 00:00:00 +0000 UTC,0.0008275135968349671,0.0005663268488100422,0.0005226731440847497
1987-11-19 00:00:00 +0000 UTC,0.0010742256714236632,0.000766470787707774,0.0005606098097039384
1987-11-20 00:00:00 +0000 UTC,0.001161602921949303,0.0007474861162310957,0.0005907983037538258
1987-11-21 00:00:00 +0000 UTC,0.0010408168308196587,0.000724489641222682,0.0005576386438134819
1987-11-22 00:00:00 +0000 UTC,0.0008172339347193904,0.0005834319222108908,0.0005263401318154607
1987-11-23 00:00:00 +0000 UTC,0.0007272867686648566,0.0005506857142141332,0.0004967983073500524
1987-11-24 00:00:00 +0000 UTC,0.000637339663881942,0.0005221536430029656,0.00047217830638460743
1987-11-25 00:00:00 +0000 UTC,0.0006964477823181268,0.0005362843366881316,0.0004959952219219674
1987-11-26 00:00:00 +0000 UTC,0.0005396827512407258,0.0006188528358264962,0.0004861581914257147
1987-11-27 00:00:00 +0000 UTC,0.0005345429201829375,0.0005397013553022276,0.0004588716535286686
1987-11-28 00:00:00 +0000 UTC,0.0005319730046540434,0.0004800965174068311,0.0004331166236130543
1987-11-29 00:00:00 +0000 UTC,0.0006347697483530479,0.0005414204140379296,0.00047955971948336563
1987-11-30 00:00:00 +0000 UTC,0.0011384736209176364,0.0011198997337977937,0.0005233961097219051
1987-12-01 00:00:00 +0000 UTC,0.001798942585831245,0.0020468953806488913,0.0005647721005583369
1987-12-02 00:00:00 +0000 UTC,0.0025699179797589217,0.0016677039948169224,0.000603825786511506
1987-12-03 00:00:00 +0000 UTC,0.001798942585831245,0.0013363491068183885,0.0006406875112870687
1987-12-04 00:00:00 +0000 UTC,0.00149055247727747,0.0010605311647137068,0.0006754803028063816
1987-12-05 00:00:00 +0000 UTC,0.0011821622461804563,0.0008313939100667659,0.0006382639172386387
1987-12-06 00:00:00 +0000 UTC,0.000989418397698537,0.0006689875670718403,0.0006024401609526965
1987-12-07 00:00:00 +0000 UTC,0.0008866217152711519,0.0006303057096581591,0.0005686270799999093
1987-12-08 00:00:00 +0000 UTC,0.000796674549216618,0.0005970937235746594,0.0005396856149524385
1987-12-09 00:00:00 +0000 UTC,0.0007195770220781741,0.0006268628853254053,0.0005801473268368001
1987-12-10 00:00:00 +0000 UTC,0.0008223737657771788,0.0008250553674726763,0.0006183380494543261
1987-12-11 00:00:00 +0000 UTC,0.0012849589898794608,0.000877610333891863,0.0006126240174601051
1987-12-12 00:00:00 +0000 UTC,0.0011564630908915147,0.0007201286141429869,0.0006182806818645956
1987-12-13 00:00:00 +0000 UTC,0.0011050647803136316,0.0007408655490588024,0.0006177897521637277
1987-12-14 00:00:00 +0000 UTC,0.0010793655024814515,0.0007053860558848957,0.0005831151466914097
1987-12-15 00:00:00 +0000 UTC,0.0009405900026495483,0.0006144734639861695,0.0005564118194694534
1987-12-16 00:00:00 +0000 UTC,0.0009226005326756699,0.0005991002564038979,0.0005341889452521561
1987-12-17 00:00:00 +0000 UTC,0.0008994712929156225,0.0005744359496279637,0.0005042065914506913
1987-12-18 00:00:00 +0000 UTC,0.0008223737657771788,0.0005275283987310458,0.0004759070533410635
1987-12-19 00:00:00 +0000 UTC,0.0007709753939276764,0.0004979198805622386,0.00044919587974470807
1987-12-20 00:00:00 +0000 UTC,0.0008455030055372261,0.00048631591929766964,0.0004464308580361025
1987-12-21 00:00:00 +0000 UTC,0.0011770224151226678,0.0008052427824624982,0.0004921266675939293
1987-12-22 00:00:00 +0000 UTC,0.0013517769161739473,0.0018164887761192008,0.0005352577143621399
1987-12-23 00:00:00 +0000 UTC,0.0012695394967060958,0.0018131223566632856,0.0005759679504499242
1987-12-24 00:00:00 +0000 UTC,0.001069085840365875,0.001489470442785826,0.0006143932483850688
1987-12-25 00:00:00 +0000 UTC,0.0012515500267322175,0.0013752527005262295,0.0006506618545955756
1987-12-26 00:00:00 +0000 UTC,0.00149055247727747,0.0014068031562598823,0.000684894817438779
1987-12-27 00:00:00 +0000 UTC,0.0012335606793015777,0.0011307684378356938,0.0007172063912065256
1987-12-28 00:00:00 +0000 UTC,0.0008994712929156225,0.0008953086684802148,0.0006830557095769728
1987-12-29 00:00:00 +0000 UTC,0.0006681786502286719,0.0007251804021424747,0.0006447179301589052
1987-12-30 00:00:00 +0000 UTC,0.0005653819678012866,0.0006745390145562627,0.0006085319303249927
1987-12-31 00:00:00 +0000 UTC,0.0005139835959517843,0.0006366792505774879,0.0005743769374209746
1988-01-01 00:00:00 +0000 UTC,0.0005011340183073135,0.0006009444366721665,0.0005421389573837268
1988-01-02 00:00:00 +0000 UTC,0.0004934242410848215,0.0005672153060425128,0.0005117103942801542
1988-01-03 00:00:00 +0000 UTC,0.00048571449449813904,0.0005353792859628664,0.00048298969120017454
1988-01-04 00:00:00 +0000 UTC,0.0004754348323825624,0.000505330122062372,0.0004558809913052558
1988-01-05 00:00:00 +0000 UTC,0.00046001530857338785,0.0004769675236954971,0.00043029381790123724
1988-01-06 00:00:00 +0000 UTC,0.00045230556198670545,0.00045019682921679244,0.00040614277246766293
1988-01-07 00:00:00 +0000 UTC,0.00043688606881334054,0.000424928690042733,0.00038334724963578316
1988-01-08 00:00:00 +0000 UTC,0.000421466545004166,0.00040107877244617866,0.00036183116816394903
1988-01-09 00:00:00 +0000 UTC,0.0004111868828885894,0.000378567476088179,0.00034152271701251623
1988-01-10 00:00:00 +0000 UTC,0.00039319744355052066,0.00035731966834770697,0.00032235411567076936
1988-01-11 00:00:00 +0000 UTC,0.0003829177814349441,0.00033726443356263294,0.0003042613879359468
1988-01-12 00:00:00 +0000 UTC,0.00041632671394637767,0.0003183348363450187,0.00028718414838933994
1988-01-13 00:00:00 +0000 UTC,0.000444595815400023,0.0003004676981807828,0.000271065400856822
1988-01-14 00:00:00 +0000 UTC,0.00042660637606195426,0.00028360338656812755,0.0002558513481811553
1988-01-15 00:00:00 +0000 UTC,0.0004111868828885894,0.000267685615990967,0.00024149121267118482
1988-01-16 00:00:00 +0000 UTC,0.00039576735907941485,0.00025266126006309253,0.00022793706662865585
1988-01-17 00:00:00 +0000 UTC,0.00044716573092891713,0.0002384801742160994,0.0002151436723870313
1988-01-18 00:00:00 +0000 UTC,0.0006090705317924872,0.0005835674191042317,0.000273820907883207
1988-01-19 00:00:00 +0000 UTC,0.0009714289889962781,0.0017702811717834575,0.00032920477377603423
1988-01-20 00:00:00 +0000 UTC,0.0012849589898794608,0.0015379912608421025,0.00038148011659504944
1988-01-21 00:00:00 +0000 UTC,0.001529101148939263,0.0013752906010678998,0.0004308214080125465
1988-01-22 00:00:00 +0000 UTC,0.0013569167472317356,0.001082516963070979,0.00047739332715184674
1988-01-23 00:00:00 +0000 UTC,0.0011307639356025732,0.000828173113255665,0.0005057564625591013
1988-01-24 00:00:00 +0000 UTC,0.0009611493268807014,0.000624307352565721,0.00047736993503433853
1988-01-25 00:00:00 +0000 UTC,0.0008043843570749198,0.0004994504270689116,0.0004505766544664943
1988-01-26 00:00:00 +0000 UTC,0.0007144371910203859,0.0004714178375820508,0.0004252871968897975
1988-01-27 00:00:00 +0000 UTC,0.0006244900862374714,0.0004449586296176579,0.00040141715742583186
1988-01-28 00:00:00 +0000 UTC,0.0005551023056857101,0.00041998449419463035,0.0003788868685778692
1988-01-29 00:00:00 +0000 UTC,0.0005191234270095726,0.0003964120788386205,0.00035762113433646044
1988-01-30 00:00:00 +0000 UTC,0.0006450494104686246,0.00037416270938882143,0.00033754897920884803
1988-01-31 00:00:00 +0000 UTC,0.0007684054783987823,0.0004893462689566173,0.0003893559878893486
1988-02-01 00:00:00 +0000 UTC,0.0011950118850965463,0.0009590393924629344,0.0004382552312979169
1988-02-02 00:00:00 +0000 UTC,0.0013877557335784654,0.0009353293375996259,0.00048440991319968047
1988-02-03 00:00:00 +0000 UTC,0.0012592598345905193,0.000704625598715461,0.000477441014492145
1988-02-04 00:00:00 +0000 UTC,0.0010922151413975416,0.0005344072356815929,0.0004506437444567707
1988-02-05 00:00:00 +0000 UTC,0.0009637192424095956,0.0004714880307840865,0.0004253505213288717
1988-02-06 00:00:00 +0000 UTC,0.0008223737657771788,0.0004450248830949265,0.00040147692766230884
1988-02-07 00:00:00 +0000 UTC,0.0007298566841937508,0.0004200470290715541,0.00037894328409801824
1988-02-08 00:00:00 +0000 UTC,0.0006476193259975187,0.0003964711038285996,0.00035767438343001077
1988-02-09 00:00:00 +0000 UTC,0.0005910811230902281,0.0003742184214908264,0.0003375992395974156
1988-02-10 00:00:00 +0000 UTC,0.0005216933425384667,0.0003532147125749344,0.0003186508507648139
1988-02-11 00:00:00 +0000 UTC,0.0004780047479114566,0.0003333898761113018,0.00030076597570013314
1988-02-12 00:00:00 +0000 UTC,0.00044716573092891713,0.000314677745678357,0.000283884922703749
